item_id,cluster_id,membership_prob,cosine_to_centroid,category,modality,source_tag,file_path
doc_animal_image_268173531bd2,0,1.0,0.5676690907427676,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0025.jpg
doc_animal_image_f998fe48be2a,0,1.0,0.5604300432098621,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0023.jpg
doc_animal_image_e7de8a27a2ba,0,0.962736748663114,0.5541390434123874,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0003.jpg
doc_animal_image_570fce42cc91,0,1.0,0.5358658587146468,animal,image,animal-photo,data/animal-photo/OIP---MGqQIhmz3OEPYP-46_xwHaFj.jpeg
doc_animal_image_8b7cf0da7632,0,0.9683639602998068,0.5319951915205228,animal,image,animal-photo,data/animal-photo/OIP--1hNp1smpwT06GTxZbUVwgHaFi.jpeg
doc_animal_image_10d1d4449c11,0,1.0,0.5256041794745028,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0021.jpg
doc_animal_image_8027134bb457,0,1.0,0.5180711531208579,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0006.jpg
doc_animal_image_49b9ae0ae71a,0,0.9182493530552922,0.5177036361748006,animal,image,animal-photo,data/animal-photo/5.jpeg
doc_animal_image_6d863c2ed946,0,1.0,0.5153541934294139,animal,image,animal-photo,data/animal-photo/6.jpeg
doc_animal_image_e33c0fd621cd,0,0.8651765773970913,0.47732918887132975,animal,image,animal-photo,data/animal-photo/OIP-0FHHBZQRsahkBa3TGgOA1QHaE8.jpeg
doc_animal_image_0802d8645a24,0,0.8499401076005003,0.415979680680852,animal,image,animal-photo,data/animal-photo/OIP--e77uBraw9yR8NL4ATG1TAHaE8.jpeg
doc_animal_image_e838d3a2ecc5,0,0.9683639602998068,0.3855376096847413,animal,image,animal-photo,data/animal-photo/OIP---sK_NCo5VFiDavIY-pUdgHaFB.jpeg
doc_animal_image_99c5dc5e8c43,0,0.8499401076005003,0.32813613787188833,animal,image,animal-photo,data/animal-photo/e032b10b2df21c22d2524518b7444f92e37fe5d404b0144390f8c07aa5ecb6_640.jpg
doc_car_image_fa780873f1d5,1,0.8427945400497454,0.7324347499891704,car,image,car-photo,data/car-photo/PMD-car_photo-0010.jpg
doc_car_image_13664156d369,1,1.0,0.7224448412287463,car,image,car-photo,data/car-photo/PMD-car_photo-0005.jpg
doc_car_image_40922ba90176,1,0.7777857715099256,0.7221847353838262,car,image,car-photo,data/car-photo/PMD-car_photo-0008.jpg
doc_car_image_3a7570a4f989,1,1.0,0.6959755268165786,car,image,car-photo,data/car-photo/PMD-car_photo-0007.jpg
doc_car_image_8603e85b0abb,1,0.7723168156993466,0.6725562605210732,car,image,car-photo,data/car-photo/PMD-car_photo-0014.jpg
doc_car_image_64cf9f745eeb,1,0.719167789658462,0.6688383411561931,car,image,car-photo,data/car-photo/PMD-car_photo-0013.jpg
doc_car_image_e023bf5bde91,1,0.7723875456741149,0.6619188557956059,car,image,car-photo,data/car-photo/PMD-car_photo-0003.jpg
doc_car_image_3535907ded9e,1,0.7657908810909835,0.6433009094738464,car,image,car-photo,data/car-photo/PMD-car_photo-0012.jpg
doc_car_image_89cdbc66c8a1,1,1.0,0.6404354331378528,car,image,car-photo,data/car-photo/PMD-car_photo-0006.jpg
doc_car_image_ccd3412c16d6,1,0.7354760096275312,0.6368283578931104,car,image,car-photo,data/car-photo/PMD-car_photo-0001.jpg
doc_car_image_4be0b651b9ae,1,0.7657908810909835,0.6264196611031798,car,image,car-photo,data/car-photo/PMD-car_photo-0015.jpg
doc_car_image_621beae2c456,1,0.7021992161751259,0.6253121278120559,car,image,car-photo,data/car-photo/PMD-car_photo-0002.jpg
doc_car_image_f3d33926bfe8,1,0.7385579814541023,0.6250696505463709,car,image,car-photo,data/car-photo/PMD-car_photo-0009.jpg
doc_car_image_7e6fe4eabd00,1,0.6829230293425606,0.6094862289591194,car,image,car-photo,data/car-photo/PMD-car_photo-0004.jpg
doc_car_image_53459581b08b,1,0.6208696030162353,0.5865304168668781,car,image,car-photo,data/car-photo/PMD-car_photo-0011.jpg
doc_syllabus_pdf_1239e7f56f85,2,1.0,0.8890354752443043,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/sylabus_102-104.pdf
doc_syllabus_pdf_1f163415a45e,2,1.0,0.8889263868418696,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/sylabus_75-78.pdf
doc_syllabus_pdf_27ad81027410,2,1.0,0.8551555041153076,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/Przedsiębiorczość.pdf
doc_syllabus_pdf_9c98e25c3027,2,0.9992112290718663,0.8460899302722928,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/Logika - ogólnouniwersytecki.pdf
doc_syllabus_pdf_d8dd53c977c0,2,0.920902563132322,0.8313310787271799,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/PW - Mechanika I.pdf
doc_diploma_image_5d3fd76f56b6,3,1.0,0.8632915099767335,diploma,image,diploma-photo,data/diploma-photo/IMG_20181203_102859.jpg
doc_diploma_image_2c26dd63a66c,3,1.0,0.8173488155393682,diploma,image,diploma-photo,data/diploma-photo/79-58441.jpg
doc_diploma_image_b5f3b8dbe89a,3,1.0,0.8070992320937216,diploma,image,diploma-photo,data/diploma-photo/b71afa26-032d-4a89-828b-56d1e5517729.jpg
doc_diploma_image_cd37c7c75d3c,3,0.9133145402388724,0.7919374804615296,diploma,image,diploma-photo,data/diploma-photo/625349231_1503334948458785_8918976821722731327_n.jpg
doc_diploma_image_7232781f1cc7,3,0.8190416983562121,0.7459588559635028,diploma,image,diploma-photo,data/diploma-photo/DYPLOM-KONKURS-PLASTYCZNY-DYPLOMY-DLA-DZIECI-DYPLOMY-KONKURSOWE-DZIECI.png
doc_diploma_image_8578ad09002e,3,0.7848453034704493,0.7137082860772006,diploma,image,diploma-photo,data/diploma-photo/Certificate-of-Painiting-Award-201728129.jpg
doc_diploma_image_41b27b648661,3,0.7916197886562623,0.7037354945660825,diploma,image,diploma-photo,data/diploma-photo/Dyplom-drewniany-zlozony-laminaty-grawer-plebiscyt-konkurs-3.png
doc_identity_image_4c302e9d767f,4,1.0,0.8446860539257277,identity,image,identity-photo,data/identity-photo/aze_passport_01.jpg
doc_identity_image_3450e94cc1bc,4,1.0,0.8367339261603024,identity,image,identity-photo,data/identity-photo/alb_id_00.jpg
doc_identity_image_f8b633c978a7,4,1.0,0.8294318423557434,identity,image,identity-photo,data/identity-photo/lva_passport_21.jpg
doc_identity_image_e775fa658b0d,4,1.0,0.8196673234706334,identity,image,identity-photo,data/identity-photo/est_id_22.jpg
doc_identity_image_2f7fadc3dfab,4,0.9040408137930949,0.8123512548546419,identity,image,identity-photo,data/identity-photo/svk_id_20.jpg
doc_identity_image_fb82fa0c95f8,4,0.9904035001128115,0.7944225402395757,identity,image,identity-photo,data/identity-photo/srb_passport_13.jpg
doc_identity_image_68b094540b59,4,0.9009006523050146,0.7942987082154329,identity,image,identity-photo,data/identity-photo/grc_passport_30.jpg
doc_identity_image_0a8d804ebce4,4,0.8608178730206373,0.7737733618266533,identity,image,identity-photo,data/identity-photo/kamil.png
doc_identity_image_5a7ecfb4cd02,4,0.8402951980733059,0.7714432496796573,identity,image,identity-photo,data/identity-photo/fin_id_20.jpg
doc_identity_image_e418812d067f,4,0.8280767932749811,0.7608736288231295,identity,image,identity-photo,data/identity-photo/esp_id_17.jpg
doc_warranty_image_e8087bfaa3c4,5,1.0,0.8948024136723634,warranty,image,warranty-photo,data/warranty-photo/080d61650378d79afcbe17b08b4b11c4.jpg
doc_warranty_image_9a60e984cdc4,5,1.0,0.8795013238173204,warranty,image,warranty-photo,data/warranty-photo/samurio.png
doc_warranty_image_7bfd2f78cf5e,5,1.0,0.8720211394618668,warranty,image,warranty-photo,data/warranty-photo/1.png
doc_warranty_image_2db25c391d09,5,1.0,0.7911314269537734,warranty,image,warranty-photo,data/warranty-photo/karta-screen.png
doc_medical_image_6bec73c7211e,6,1.0,0.8612315318515457,medical,image,medical-photo,data/medical-photo/tarczyca.png
doc_medical_image_fd614787def2,6,1.0,0.8493720776743126,medical,image,medical-photo,data/medical-photo/1_5.jpg
doc_medical_image_e407bfa8d7b5,6,1.0,0.8488677759044624,medical,image,medical-photo,data/medical-photo/alab03.png
doc_medical_image_5c4928c8fd6b,6,1.0,0.82064054449006,medical,image,medical-photo,data/medical-photo/skanowanie-biorezonansem-magnetycznym-naturalna-medycyna.jpg
doc_food_recipe_text_22d2b3af16e0,7,1.0,0.7938660635727326,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0002.txt
doc_food_recipe_text_45c2601ff37f,7,1.0,0.7619893277331882,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0001.txt
doc_food_recipe_text_8be8c4ac7c0f,7,1.0,0.7604847646316383,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0007.txt
doc_food_recipe_text_0cb6e64ece03,7,1.0,0.756451273998345,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0004.txt
doc_food_recipe_text_33b7b22fdc40,7,1.0,0.7374624803603533,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0003.txt
doc_food_recipe_text_c540c416b743,7,1.0,0.7328964559878508,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0006.txt
doc_food_recipe_text_d33b6a5e7c76,7,1.0,0.7318244955607212,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0009.txt
doc_food_recipe_text_3955ce3b09ee,7,0.9895420366270054,0.7226885803251341,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0005.txt
doc_food_recipe_text_34a9ca82c4dd,7,0.9630522850049025,0.7190842634214726,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0010.txt
doc_food_recipe_text_b81104cdb1c5,7,0.8339811997083191,0.6536062473325306,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0008.txt
doc_food_image_301d473d88b5,8,1.0,0.8133530206826938,food,image,food-photo,data/food-photo/PMD-food_photo-0007.jpg
doc_food_image_09a8259c6815,8,1.0,0.7726479107781177,food,image,food-photo,data/food-photo/PMD-food_photo-0002.jpg
doc_food_image_9ad12b6e9af5,8,1.0,0.7478791858076448,food,image,food-photo,data/food-photo/PMD-food_photo-0003.jpg
doc_food_image_9045be02ce02,8,1.0,0.7095661832547486,food,image,food-photo,data/food-photo/PMD-food_photo-0005.jpg
doc_receipt_image_cb801364a6bb,9,1.0,0.789776882763788,receipt,image,receipt-photo,data/receipt-photo/1004-receipt.jpg
doc_receipt_image_a55ef7f17177,9,1.0,0.7805937142425456,receipt,image,receipt-photo,data/receipt-photo/1005-receipt.jpg
doc_receipt_image_d6700878ae7d,9,1.0,0.7781903317964267,receipt,image,receipt-photo,data/receipt-photo/1008-receipt.jpg
doc_receipt_image_46c1a92092b9,9,0.9882513929123845,0.7704445363818176,receipt,image,receipt-photo,data/receipt-photo/1006-receipt.jpg
doc_receipt_image_d9b0f78a1c5e,9,0.9882513929123845,0.768519988221463,receipt,image,receipt-photo,data/receipt-photo/1009-receipt.jpg
doc_receipt_image_bd4452af14a1,9,0.9599781625094992,0.763515585080538,receipt,image,receipt-photo,data/receipt-photo/1015-receipt.jpg
doc_receipt_image_71c1a562a437,9,0.9153402012142489,0.7611030384029362,receipt,image,receipt-photo,data/receipt-photo/1019-receipt.jpg
doc_receipt_image_554387b53814,9,1.0,0.7580644360250396,receipt,image,receipt-photo,data/receipt-photo/1007-receipt.jpg
doc_receipt_image_a79c6373f73e,9,0.9271650791619594,0.7542977491245334,receipt,image,receipt-photo,data/receipt-photo/1018-receipt.jpg
doc_receipt_image_7f9a0f32382a,9,0.9355303812376922,0.7535061451075131,receipt,image,receipt-photo,data/receipt-photo/1014-receipt.jpg
doc_receipt_image_5c8533785758,9,0.9222916586127895,0.7526001576360968,receipt,image,receipt-photo,data/receipt-photo/1001-receipt.jpg
doc_receipt_image_37743021b927,9,0.9077454051660283,0.7465234110306547,receipt,image,receipt-photo,data/receipt-photo/1011-receipt.jpg
doc_receipt_image_f7f942b79ae3,9,0.9228733360813929,0.7443442784419236,receipt,image,receipt-photo,data/receipt-photo/1016-receipt.jpg
doc_receipt_image_52c23e545bad,9,0.9354208386955162,0.7367678083148589,receipt,image,receipt-photo,data/receipt-photo/1010-receipt.jpg
doc_receipt_image_5c7b97b783b7,9,0.9155418446533617,0.7340946837758102,receipt,image,receipt-photo,data/receipt-photo/1020-receipt.jpg
doc_receipt_image_fd5819de17d5,9,0.8866221951733106,0.7323692996490665,receipt,image,receipt-photo,data/receipt-photo/1000-receipt.jpg
doc_receipt_image_b9650aab683e,9,0.9114893282697619,0.7297521322490498,receipt,image,receipt-photo,data/receipt-photo/1012-receipt.jpg
doc_receipt_image_c120791fcc09,9,0.875767934318055,0.7281827704981776,receipt,image,receipt-photo,data/receipt-photo/1013-receipt.jpg
doc_receipt_image_34b25b8dd505,9,0.8701135445297025,0.706446760157353,receipt,image,receipt-photo,data/receipt-photo/1003-receipt.jpg
doc_receipt_image_81a1cf0223b2,9,0.8474713784180241,0.7007397920298548,receipt,image,receipt-photo,data/receipt-photo/1017-receipt.jpg
doc_receipt_image_437631a9c6a5,9,0.8592300505658087,0.6870248562562363,receipt,image,receipt-photo,data/receipt-photo/1002-receipt.jpg
doc_invoice_image_363250a12cc3,10,1.0,0.8638491688092405,invoice,image,invoice-photo,data/invoice-photo/Invoice_10.jpg
doc_invoice_image_b2ba41459a6f,10,1.0,0.8562185143447716,invoice,image,invoice-photo,data/invoice-photo/Invoice_22.jpg
doc_invoice_image_dc46ee89b0ad,10,1.0,0.8399271371907211,invoice,image,invoice-photo,data/invoice-photo/Invoice_29.jpg
doc_invoice_image_da0c50581dfa,10,1.0,0.834255936252245,invoice,image,invoice-photo,data/invoice-photo/Invoice_4.jpg
doc_invoice_image_a663c9fedfa4,10,0.8595560680281289,0.7939323282360804,invoice,image,invoice-photo,data/invoice-photo/Invoice_3.jpg
doc_invoice_image_673f49fd7844,10,0.7564490181031943,0.7708986277679357,invoice,image,invoice-photo,data/invoice-photo/Invoice_111.jpg
doc_invoice_image_f4ef605e88f9,10,0.7424823497928913,0.7611341255034163,invoice,image,invoice-photo,data/invoice-photo/Invoice_150.jpg
doc_invoice_image_c4927c1599a7,10,0.7305031600716468,0.7416276163547193,invoice,image,invoice-photo,data/invoice-photo/Invoice_7.jpg
doc_invoice_image_1f73ddb53dd8,10,0.7108592368299205,0.7359770267912262,invoice,image,invoice-photo,data/invoice-photo/Invoice_11.jpg
doc_invoice_image_d1378464cd99,10,0.6741833513566453,0.7240504310069031,invoice,image,invoice-photo,data/invoice-photo/Invoice_25.jpg
doc_invoice_image_dbd56dc823ff,10,0.637353818789722,0.7146136021748417,invoice,image,invoice-photo,data/invoice-photo/Invoice_47.jpg
doc_invoice_image_ee5f3c7d7ff4,10,0.6341700343327924,0.7071521472758246,invoice,image,invoice-photo,data/invoice-photo/Invoice_110.jpg
doc_invoice_image_5cda8c30be15,10,0.649425440164809,0.7025179031830421,invoice,image,invoice-photo,data/invoice-photo/Invoice_1.jpg
doc_invoice_image_f96795326f99,10,0.6087327021219114,0.6765558314370256,invoice,image,invoice-photo,data/invoice-photo/Invoice_98.jpg
