item_id,cluster_id,membership_prob,cosine_to_centroid,category,modality,source_tag,file_path
doc_warranty_image_2db25c391d09,2,0.9762197094219789,0.6226225300280658,warranty,image,warranty-photo,data/warranty-photo/karta-screen.png
doc_diploma_image_5d3fd76f56b6,3,1.0,0.8045843416529445,diploma,image,diploma-photo,data/diploma-photo/IMG_20181203_102859.jpg
doc_diploma_image_2c26dd63a66c,3,1.0,0.7935614786400842,diploma,image,diploma-photo,data/diploma-photo/79-58441.jpg
doc_diploma_image_b5f3b8dbe89a,3,1.0,0.7584942287970191,diploma,image,diploma-photo,data/diploma-photo/b71afa26-032d-4a89-828b-56d1e5517729.jpg
doc_diploma_image_41b27b648661,3,0.9955089385886575,0.7196187800355134,diploma,image,diploma-photo,data/diploma-photo/Dyplom-drewniany-zlozony-laminaty-grawer-plebiscyt-konkurs-3.png
doc_diploma_image_7232781f1cc7,3,0.9294540747681636,0.6961906275308171,diploma,image,diploma-photo,data/diploma-photo/DYPLOM-KONKURS-PLASTYCZNY-DYPLOMY-DLA-DZIECI-DYPLOMY-KONKURSOWE-DZIECI.png
doc_diploma_image_cd37c7c75d3c,3,0.938251895773401,0.6572662270692761,diploma,image,diploma-photo,data/diploma-photo/625349231_1503334948458785_8918976821722731327_n.jpg
doc_identity_image_fb82fa0c95f8,4,1.0,0.821086073251935,identity,image,identity-photo,data/identity-photo/srb_passport_13.jpg
doc_identity_image_e775fa658b0d,4,1.0,0.8181262264310596,identity,image,identity-photo,data/identity-photo/est_id_22.jpg
doc_identity_image_3450e94cc1bc,4,1.0,0.815061981666853,identity,image,identity-photo,data/identity-photo/alb_id_00.jpg
doc_identity_image_4c302e9d767f,4,1.0,0.8140584871565377,identity,image,identity-photo,data/identity-photo/aze_passport_01.jpg
doc_identity_image_f8b633c978a7,4,0.9965118133885364,0.8071713655937109,identity,image,identity-photo,data/identity-photo/lva_passport_21.jpg
doc_identity_image_2f7fadc3dfab,4,0.9462749358822837,0.7991348226634907,identity,image,identity-photo,data/identity-photo/svk_id_20.jpg
doc_identity_image_68b094540b59,4,0.9239775554225683,0.7442430027046054,identity,image,identity-photo,data/identity-photo/grc_passport_30.jpg
doc_identity_image_5a7ecfb4cd02,4,0.7891955191962935,0.7367224997526445,identity,image,identity-photo,data/identity-photo/fin_id_20.jpg
doc_identity_image_0a8d804ebce4,4,0.8270926392539765,0.7274885420144738,identity,image,identity-photo,data/identity-photo/kamil.png
doc_identity_image_e418812d067f,4,0.7847124471135528,0.7118493439530942,identity,image,identity-photo,data/identity-photo/esp_id_17.jpg
doc_animal_image_d9b618602c11,5,1.0,0.7827495288876285,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0004.jpg
doc_animal_image_42ca83790b57,5,1.0,0.7705316896553928,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0002.jpg
doc_animal_image_1f90843f8d03,5,1.0,0.7652088248285258,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0013.jpg
doc_animal_image_1c57a2103d4f,5,1.0,0.7635592031993352,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0008.jpg
doc_animal_image_1a03aff10a6a,5,1.0,0.7635348630603078,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0001.jpg
doc_animal_image_82c25779eb3c,5,1.0,0.7611327518381246,animal,image,animal-photo,data/animal-photo/OIP--2wbTZUIHhYse3zlp1S4WQHaJ3.jpeg
doc_animal_image_29cd3b93eafb,5,1.0,0.7506224877247645,animal,image,animal-photo,data/animal-photo/OIP--5YhTv41EQikJq2qdaMQ0AHaF8.jpeg
doc_animal_image_73d09c91b1c2,5,1.0,0.7470191625584257,animal,image,animal-photo,data/animal-photo/e83db70828f1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg
doc_animal_image_6362a68269e7,5,1.0,0.7462071451402263,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0022.jpg
doc_animal_image_570fce42cc91,5,1.0,0.7449161667864476,animal,image,animal-photo,data/animal-photo/OIP---MGqQIhmz3OEPYP-46_xwHaFj.jpeg
doc_animal_image_c8d8e0207098,5,1.0,0.7443006997036569,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0020.jpg
doc_animal_image_268173531bd2,5,1.0,0.7379602320191485,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0025.jpg
doc_animal_image_5351aa836c45,5,1.0,0.7365515442266084,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0011.jpg
doc_animal_image_fdc13c568dee,5,1.0,0.7362333627109914,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0016.jpg
doc_animal_image_9efff2895a5d,5,1.0,0.7352891869177685,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0019.jpg
doc_animal_image_49b9ae0ae71a,5,1.0,0.7289950487493968,animal,image,animal-photo,data/animal-photo/5.jpeg
doc_animal_image_f5002fa14cc5,5,1.0,0.7270998181371615,animal,image,animal-photo,data/animal-photo/e83db30d29f7063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg
doc_animal_image_99ce14b2c6df,5,1.0,0.7266563226267021,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0014.jpg
doc_animal_image_16a25945674d,5,1.0,0.7236426318565532,animal,image,animal-photo,data/animal-photo/OIP--DTVnqj-HKjAEvLxZyOYGQHaFP.jpeg
doc_animal_image_0802d8645a24,5,1.0,0.7227956126035784,animal,image,animal-photo,data/animal-photo/OIP--e77uBraw9yR8NL4ATG1TAHaE8.jpeg
doc_animal_image_10d1d4449c11,5,1.0,0.7208161854593931,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0021.jpg
doc_animal_image_c87878c0d075,5,1.0,0.720145519923123,animal,image,animal-photo,data/animal-photo/OIP--jr8OiL18jgRMtRJts69ugHaFj.jpeg
doc_animal_image_d801754152fb,5,1.0,0.7195948807910684,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0005.jpg
doc_animal_image_8027134bb457,5,1.0,0.7184772653990881,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0006.jpg
doc_animal_image_e7de8a27a2ba,5,1.0,0.7145473870667235,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0003.jpg
doc_animal_image_afb5962641c3,5,1.0,0.7141726884338389,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0010.jpg
doc_animal_image_6d863c2ed946,5,1.0,0.7132519271747837,animal,image,animal-photo,data/animal-photo/6.jpeg
doc_animal_image_d34fee8adac2,5,1.0,0.7084219614843024,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0017.jpg
doc_animal_image_f998fe48be2a,5,1.0,0.6896963171805162,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0023.jpg
doc_animal_image_f08fc89ac300,5,1.0,0.6894703292543458,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0018.jpg
doc_animal_image_0a1ef3d73d91,5,1.0,0.685506049497216,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0009.jpg
doc_animal_image_8b7cf0da7632,5,1.0,0.6846670574486985,animal,image,animal-photo,data/animal-photo/OIP--1hNp1smpwT06GTxZbUVwgHaFi.jpeg
doc_animal_image_3b1ec200a295,5,1.0,0.6806535579561546,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0007.jpg
doc_animal_image_d6fbec0e1a21,5,1.0,0.6798818870554254,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0012.jpg
doc_car_image_f3d33926bfe8,5,1.0,0.6698908083120116,car,image,car-photo,data/car-photo/PMD-car_photo-0009.jpg
doc_animal_image_e33c0fd621cd,5,0.9492628526380951,0.6687763306734362,animal,image,animal-photo,data/animal-photo/OIP-0FHHBZQRsahkBa3TGgOA1QHaE8.jpeg
doc_animal_image_7396e0d7fbcd,5,1.0,0.6667552892604485,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0024.jpg
doc_animal_image_b49204fcf70e,5,0.9278739379162751,0.6592641976674316,animal,image,animal-photo,data/animal-photo/e030b20a20e90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_animal_image_e64f30dc7bc1,5,0.9403037172937372,0.6586545940892254,animal,image,animal-photo,data/animal-photo/e030b2092be90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_car_image_3a7570a4f989,5,1.0,0.6448133938785462,car,image,car-photo,data/car-photo/PMD-car_photo-0007.jpg
doc_animal_image_99c5dc5e8c43,5,1.0,0.6418183486405836,animal,image,animal-photo,data/animal-photo/e032b10b2df21c22d2524518b7444f92e37fe5d404b0144390f8c07aa5ecb6_640.jpg
doc_animal_image_0528076d7968,5,0.865458100701886,0.6361373052661794,animal,image,animal-photo,data/animal-photo/e030b2092ce90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_animal_image_b121241fe13e,5,0.9714478369591051,0.6336893172590594,animal,image,animal-photo,data/animal-photo/e83cb00a2ef1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg
doc_car_image_fa780873f1d5,5,1.0,0.6320260547411011,car,image,car-photo,data/car-photo/PMD-car_photo-0010.jpg
doc_animal_image_df213433931f,5,1.0,0.6222572779318831,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0015.jpg
doc_car_image_621beae2c456,5,1.0,0.6159221741465131,car,image,car-photo,data/car-photo/PMD-car_photo-0002.jpg
doc_animal_image_94fdac3847c9,5,1.0,0.6136984752652762,animal,image,animal-photo,data/animal-photo/e83cb00a2ef1083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg
doc_car_image_8603e85b0abb,5,1.0,0.6065748519003911,car,image,car-photo,data/car-photo/PMD-car_photo-0014.jpg
doc_car_image_13664156d369,5,1.0,0.6063853113765953,car,image,car-photo,data/car-photo/PMD-car_photo-0005.jpg
doc_car_image_7e6fe4eabd00,5,1.0,0.6023234413420533,car,image,car-photo,data/car-photo/PMD-car_photo-0004.jpg
doc_car_image_89cdbc66c8a1,5,1.0,0.5962167351871343,car,image,car-photo,data/car-photo/PMD-car_photo-0006.jpg
doc_car_image_ccd3412c16d6,5,1.0,0.586485804425666,car,image,car-photo,data/car-photo/PMD-car_photo-0001.jpg
doc_car_image_4be0b651b9ae,5,1.0,0.5853751313705882,car,image,car-photo,data/car-photo/PMD-car_photo-0015.jpg
doc_car_image_e023bf5bde91,5,1.0,0.5793496112053337,car,image,car-photo,data/car-photo/PMD-car_photo-0003.jpg
doc_animal_image_e838d3a2ecc5,5,0.9537424202581288,0.5787838186295479,animal,image,animal-photo,data/animal-photo/OIP---sK_NCo5VFiDavIY-pUdgHaFB.jpeg
doc_car_image_40922ba90176,5,1.0,0.5727399698973108,car,image,car-photo,data/car-photo/PMD-car_photo-0008.jpg
doc_car_image_3535907ded9e,5,1.0,0.5621529020186931,car,image,car-photo,data/car-photo/PMD-car_photo-0012.jpg
doc_car_image_64cf9f745eeb,5,1.0,0.5615285273236189,car,image,car-photo,data/car-photo/PMD-car_photo-0013.jpg
doc_car_image_53459581b08b,5,1.0,0.560725573242532,car,image,car-photo,data/car-photo/PMD-car_photo-0011.jpg
doc_food_image_301d473d88b5,6,1.0,0.8118698578670361,food,image,food-photo,data/food-photo/PMD-food_photo-0007.jpg
doc_food_image_09a8259c6815,6,1.0,0.8033733485668054,food,image,food-photo,data/food-photo/PMD-food_photo-0002.jpg
doc_food_image_c666991c9d62,6,0.9943006355487594,0.7862727286162432,food,image,food-photo,data/food-photo/PMD-food_photo-0004.jpg
doc_food_image_9e04f01d4df1,6,1.0,0.7853599224334323,food,image,food-photo,data/food-photo/PMD-food_photo-0009.jpg
doc_food_image_9045be02ce02,6,0.9728050483195728,0.7805909941671738,food,image,food-photo,data/food-photo/PMD-food_photo-0005.jpg
doc_food_image_08d0cd02cd68,6,0.974763037124444,0.7681309655367576,food,image,food-photo,data/food-photo/PMD-food_photo-0010.jpg
doc_food_image_49f189536297,6,0.9428022392298443,0.7665700031222089,food,image,food-photo,data/food-photo/PMD-food_photo-0013.jpg
doc_food_image_fd148d5aa82d,6,0.9643291679447127,0.7506866530082696,food,image,food-photo,data/food-photo/PMD-food_photo-0011.jpg
doc_food_image_9ad12b6e9af5,6,0.974763037124444,0.7487209578596798,food,image,food-photo,data/food-photo/PMD-food_photo-0003.jpg
doc_food_image_fb265dfaaac4,6,0.9744379310922787,0.7484228915820226,food,image,food-photo,data/food-photo/PMD-food_photo-0006.jpg
doc_food_image_08fcd29ea2be,6,0.8618426776135355,0.7280052979318512,food,image,food-photo,data/food-photo/PMD-food_photo-0008.jpg
doc_food_image_a943b2be3cb3,6,0.9032175763011137,0.7218884646433372,food,image,food-photo,data/food-photo/PMD-food_photo-0001.jpg
doc_food_image_b73c2efe0c3f,6,0.8681856533955019,0.7106108898845479,food,image,food-photo,data/food-photo/PMD-food_photo-0012.jpg
doc_food_image_509a23834783,6,0.9216897030260006,0.7093767698457576,food,image,food-photo,data/food-photo/PMD-food_photo-0015.jpg
doc_food_image_1447abcd2f12,6,0.8119673755807427,0.6762742447166632,food,image,food-photo,data/food-photo/PMD-food_photo-0014.jpg
doc_receipt_image_fd5819de17d5,7,1.0,0.7995022115548115,receipt,image,receipt-photo,data/receipt-photo/1000-receipt.jpg
doc_receipt_image_554387b53814,7,0.9835667407056728,0.7464234294507208,receipt,image,receipt-photo,data/receipt-photo/1007-receipt.jpg
doc_receipt_image_52c23e545bad,7,0.9685187784981153,0.7439558124535475,receipt,image,receipt-photo,data/receipt-photo/1010-receipt.jpg
doc_receipt_image_7f9a0f32382a,7,1.0,0.7439349271334291,receipt,image,receipt-photo,data/receipt-photo/1014-receipt.jpg
doc_receipt_image_5c8533785758,7,0.9813897593903546,0.7403983273568676,receipt,image,receipt-photo,data/receipt-photo/1001-receipt.jpg
doc_receipt_image_34b25b8dd505,7,0.9685187784981153,0.7306981006316047,receipt,image,receipt-photo,data/receipt-photo/1003-receipt.jpg
doc_receipt_image_5c7b97b783b7,7,0.9833944459334608,0.7305374797485593,receipt,image,receipt-photo,data/receipt-photo/1020-receipt.jpg
doc_receipt_image_f7f942b79ae3,7,1.0,0.7279341945490037,receipt,image,receipt-photo,data/receipt-photo/1016-receipt.jpg
doc_receipt_image_a55ef7f17177,7,0.9908549084177054,0.72519465640093,receipt,image,receipt-photo,data/receipt-photo/1005-receipt.jpg
doc_receipt_image_cb801364a6bb,7,0.9744876271140349,0.7231970355385261,receipt,image,receipt-photo,data/receipt-photo/1004-receipt.jpg
doc_receipt_image_d6700878ae7d,7,0.9674389466422688,0.7215305151411302,receipt,image,receipt-photo,data/receipt-photo/1008-receipt.jpg
doc_receipt_image_71c1a562a437,7,0.9465088908963507,0.7184318957097577,receipt,image,receipt-photo,data/receipt-photo/1019-receipt.jpg
doc_receipt_image_b9650aab683e,7,0.9908549084177054,0.7169347205736276,receipt,image,receipt-photo,data/receipt-photo/1012-receipt.jpg
doc_receipt_image_c120791fcc09,7,0.9379771018070809,0.7063923598945804,receipt,image,receipt-photo,data/receipt-photo/1013-receipt.jpg
doc_receipt_image_bd4452af14a1,7,0.9266259988059996,0.7041450487470431,receipt,image,receipt-photo,data/receipt-photo/1015-receipt.jpg
doc_receipt_image_37743021b927,7,0.926523096120377,0.6994334815102103,receipt,image,receipt-photo,data/receipt-photo/1011-receipt.jpg
doc_receipt_image_a79c6373f73e,7,0.919165824854572,0.6893804498248532,receipt,image,receipt-photo,data/receipt-photo/1018-receipt.jpg
doc_receipt_image_d9b0f78a1c5e,7,0.8880510223181217,0.6637785703363139,receipt,image,receipt-photo,data/receipt-photo/1009-receipt.jpg
doc_receipt_image_437631a9c6a5,7,0.883156829605115,0.6604109742679338,receipt,image,receipt-photo,data/receipt-photo/1002-receipt.jpg
doc_receipt_image_46c1a92092b9,7,0.8406548277698775,0.6530701914150295,receipt,image,receipt-photo,data/receipt-photo/1006-receipt.jpg
doc_receipt_image_81a1cf0223b2,7,0.8587620081572295,0.6398803339323387,receipt,image,receipt-photo,data/receipt-photo/1017-receipt.jpg
doc_invoice_image_363250a12cc3,8,1.0,0.7737913495124668,invoice,image,invoice-photo,data/invoice-photo/Invoice_10.jpg
doc_invoice_image_b2ba41459a6f,8,1.0,0.7646575886956191,invoice,image,invoice-photo,data/invoice-photo/Invoice_22.jpg
doc_invoice_image_dc46ee89b0ad,8,1.0,0.7603443086802388,invoice,image,invoice-photo,data/invoice-photo/Invoice_29.jpg
doc_invoice_image_673f49fd7844,8,0.9778081061012718,0.7218827545025295,invoice,image,invoice-photo,data/invoice-photo/Invoice_111.jpg
doc_invoice_image_c4927c1599a7,8,0.9988515059680941,0.7133209082387477,invoice,image,invoice-photo,data/invoice-photo/Invoice_7.jpg
doc_invoice_image_da0c50581dfa,8,0.9988515059680941,0.7081543049805971,invoice,image,invoice-photo,data/invoice-photo/Invoice_4.jpg
doc_invoice_image_a663c9fedfa4,8,0.9720515327881003,0.7011992737183151,invoice,image,invoice-photo,data/invoice-photo/Invoice_3.jpg
doc_invoice_image_f4ef605e88f9,8,0.8866584249519208,0.662986732099305,invoice,image,invoice-photo,data/invoice-photo/Invoice_150.jpg
doc_invoice_image_5cda8c30be15,8,0.8815251720251963,0.6456556998589305,invoice,image,invoice-photo,data/invoice-photo/Invoice_1.jpg
doc_invoice_image_1f73ddb53dd8,8,0.8870165666464858,0.6364259976471554,invoice,image,invoice-photo,data/invoice-photo/Invoice_11.jpg
doc_invoice_image_d1378464cd99,8,0.8196381442248286,0.6250799566266831,invoice,image,invoice-photo,data/invoice-photo/Invoice_25.jpg
doc_invoice_image_69f1f1ec902b,8,0.8352090223570882,0.6176533656469354,invoice,image,invoice-photo,data/invoice-photo/Invoice_172.jpg
doc_invoice_image_dbd56dc823ff,8,0.8196741836957112,0.6146956480202004,invoice,image,invoice-photo,data/invoice-photo/Invoice_47.jpg
doc_invoice_image_ee5f3c7d7ff4,8,0.8327592690440614,0.5990557648160928,invoice,image,invoice-photo,data/invoice-photo/Invoice_110.jpg
