item_id,cluster_id,membership_prob,cosine_to_centroid,category,modality,source_tag,file_path
doc_syllabus_pdf_d8dd53c977c0,0,0.9272329269263713,0.7771275976972901,syllabus,pdf,syllabus-pdf,data/syllabus-pdf/PW - Mechanika I.pdf
doc_food_recipe_text_8be8c4ac7c0f,1,1.0,0.6864876629668146,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0007.txt
doc_food_recipe_text_22d2b3af16e0,1,1.0,0.679041948185769,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0002.txt
doc_food_recipe_text_45c2601ff37f,1,0.9829472604620753,0.6673868461153413,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0001.txt
doc_food_recipe_text_0cb6e64ece03,1,0.9829472604620753,0.6592281246143022,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0004.txt
doc_food_recipe_text_33b7b22fdc40,1,1.0,0.6404808916024891,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0003.txt
doc_food_recipe_text_3955ce3b09ee,1,0.9810478045877778,0.6244380348353814,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0005.txt
doc_food_recipe_text_c540c416b743,1,0.9509500376927547,0.6124085837734458,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0006.txt
doc_food_recipe_text_34a9ca82c4dd,1,0.9607962560102573,0.610191969250337,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0010.txt
doc_food_recipe_text_d33b6a5e7c76,1,0.941383072647017,0.5893772589641314,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0009.txt
doc_food_recipe_text_b81104cdb1c5,1,0.9406140729809156,0.5807339209193043,food_recipe,text,food_recipe-txt,data/food_recipe-txt/PMD-recipes_text-0008.txt
doc_identity_image_0a8d804ebce4,2,1.0,0.6718434238066741,identity,image,identity-photo,data/identity-photo/kamil.png
doc_identity_image_2f7fadc3dfab,2,1.0,0.6516783200323983,identity,image,identity-photo,data/identity-photo/svk_id_20.jpg
doc_diploma_image_5d3fd76f56b6,2,1.0,0.6487134863857766,diploma,image,diploma-photo,data/diploma-photo/IMG_20181203_102859.jpg
doc_identity_image_3450e94cc1bc,2,1.0,0.6462334822963183,identity,image,identity-photo,data/identity-photo/alb_id_00.jpg
doc_identity_image_5a7ecfb4cd02,2,1.0,0.6426941578796296,identity,image,identity-photo,data/identity-photo/fin_id_20.jpg
doc_identity_image_e775fa658b0d,2,1.0,0.6423426986897705,identity,image,identity-photo,data/identity-photo/est_id_22.jpg
doc_identity_image_4c302e9d767f,2,1.0,0.622753987856467,identity,image,identity-photo,data/identity-photo/aze_passport_01.jpg
doc_identity_image_f8b633c978a7,2,1.0,0.6180771825585706,identity,image,identity-photo,data/identity-photo/lva_passport_21.jpg
doc_identity_image_fb82fa0c95f8,2,1.0,0.6160531449138525,identity,image,identity-photo,data/identity-photo/srb_passport_13.jpg
doc_identity_image_e418812d067f,2,1.0,0.6158063717906378,identity,image,identity-photo,data/identity-photo/esp_id_17.jpg
doc_diploma_image_2c26dd63a66c,2,1.0,0.6139058890664475,diploma,image,diploma-photo,data/diploma-photo/79-58441.jpg
doc_identity_image_68b094540b59,2,1.0,0.5967449608226891,identity,image,identity-photo,data/identity-photo/grc_passport_30.jpg
doc_diploma_image_7232781f1cc7,2,1.0,0.5842151979370643,diploma,image,diploma-photo,data/diploma-photo/DYPLOM-KONKURS-PLASTYCZNY-DYPLOMY-DLA-DZIECI-DYPLOMY-KONKURSOWE-DZIECI.png
doc_diploma_image_b5f3b8dbe89a,2,1.0,0.5839307855279354,diploma,image,diploma-photo,data/diploma-photo/b71afa26-032d-4a89-828b-56d1e5517729.jpg
doc_diploma_image_cd37c7c75d3c,2,1.0,0.5665666649974599,diploma,image,diploma-photo,data/diploma-photo/625349231_1503334948458785_8918976821722731327_n.jpg
doc_diploma_image_8578ad09002e,2,0.9548660493719691,0.5272140551149491,diploma,image,diploma-photo,data/diploma-photo/Certificate-of-Painiting-Award-201728129.jpg
doc_diploma_image_41b27b648661,2,0.911763571769798,0.48304692858398623,diploma,image,diploma-photo,data/diploma-photo/Dyplom-drewniany-zlozony-laminaty-grawer-plebiscyt-konkurs-3.png
doc_invoice_image_da0c50581dfa,3,1.0,0.7756485093677958,invoice,image,invoice-photo,data/invoice-photo/Invoice_4.jpg
doc_invoice_image_dc46ee89b0ad,3,1.0,0.739250328496885,invoice,image,invoice-photo,data/invoice-photo/Invoice_29.jpg
doc_invoice_image_c4927c1599a7,3,1.0,0.7052822101518359,invoice,image,invoice-photo,data/invoice-photo/Invoice_7.jpg
doc_invoice_image_1f73ddb53dd8,3,0.9430075442959078,0.6796976749022239,invoice,image,invoice-photo,data/invoice-photo/Invoice_11.jpg
doc_invoice_image_b2ba41459a6f,3,0.9638328115688372,0.6608978812420091,invoice,image,invoice-photo,data/invoice-photo/Invoice_22.jpg
doc_invoice_image_ee5f3c7d7ff4,3,0.932002467023854,0.6497358818523793,invoice,image,invoice-photo,data/invoice-photo/Invoice_110.jpg
doc_invoice_image_673f49fd7844,3,0.9583238090411835,0.6459727665562109,invoice,image,invoice-photo,data/invoice-photo/Invoice_111.jpg
doc_invoice_image_363250a12cc3,3,0.9589751046260349,0.6095813566143027,invoice,image,invoice-photo,data/invoice-photo/Invoice_10.jpg
doc_invoice_image_a663c9fedfa4,3,0.9631101508324162,0.6050257395247477,invoice,image,invoice-photo,data/invoice-photo/Invoice_3.jpg
doc_invoice_image_dbd56dc823ff,3,0.9338951511805117,0.5698042960069745,invoice,image,invoice-photo,data/invoice-photo/Invoice_47.jpg
doc_warranty_image_e8087bfaa3c4,4,1.0,0.8220915377267898,warranty,image,warranty-photo,data/warranty-photo/080d61650378d79afcbe17b08b4b11c4.jpg
doc_warranty_image_7bfd2f78cf5e,4,1.0,0.7808393133004825,warranty,image,warranty-photo,data/warranty-photo/1.png
doc_warranty_image_2db25c391d09,4,1.0,0.7774185069592585,warranty,image,warranty-photo,data/warranty-photo/karta-screen.png
doc_warranty_image_9a60e984cdc4,4,1.0,0.7631810213379808,warranty,image,warranty-photo,data/warranty-photo/samurio.png
doc_animal_image_8027134bb457,5,1.0,0.7686574873700865,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0006.jpg
doc_animal_image_d9b618602c11,5,1.0,0.7404646005748647,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0004.jpg
doc_animal_image_29cd3b93eafb,5,1.0,0.7376047329250013,animal,image,animal-photo,data/animal-photo/OIP--5YhTv41EQikJq2qdaMQ0AHaF8.jpeg
doc_animal_image_99ce14b2c6df,5,1.0,0.7372481896101823,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0014.jpg
doc_animal_image_3b1ec200a295,5,1.0,0.7289631508479589,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0007.jpg
doc_animal_image_1a03aff10a6a,5,1.0,0.7277728294499919,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0001.jpg
doc_animal_image_570fce42cc91,5,1.0,0.7255343690998894,animal,image,animal-photo,data/animal-photo/OIP---MGqQIhmz3OEPYP-46_xwHaFj.jpeg
doc_animal_image_d6fbec0e1a21,5,1.0,0.722190588555023,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0012.jpg
doc_animal_image_1f90843f8d03,5,1.0,0.7186039616494231,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0013.jpg
doc_animal_image_73d09c91b1c2,5,1.0,0.7173402756818898,animal,image,animal-photo,data/animal-photo/e83db70828f1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg
doc_animal_image_fdc13c568dee,5,1.0,0.7095537980848132,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0016.jpg
doc_animal_image_16a25945674d,5,1.0,0.7065411968591788,animal,image,animal-photo,data/animal-photo/OIP--DTVnqj-HKjAEvLxZyOYGQHaFP.jpeg
doc_car_image_8603e85b0abb,5,1.0,0.7062674383723304,car,image,car-photo,data/car-photo/PMD-car_photo-0014.jpg
doc_animal_image_0802d8645a24,5,1.0,0.7031745618634317,animal,image,animal-photo,data/animal-photo/OIP--e77uBraw9yR8NL4ATG1TAHaE8.jpeg
doc_animal_image_6d863c2ed946,5,1.0,0.7014104706836176,animal,image,animal-photo,data/animal-photo/6.jpeg
doc_animal_image_5351aa836c45,5,1.0,0.6997224785185457,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0011.jpg
doc_animal_image_6362a68269e7,5,1.0,0.6972396507726031,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0022.jpg
doc_animal_image_df213433931f,5,1.0,0.6933553236050564,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0015.jpg
doc_animal_image_268173531bd2,5,1.0,0.6876412915650469,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0025.jpg
doc_animal_image_7396e0d7fbcd,5,1.0,0.6816581383319594,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0024.jpg
doc_animal_image_f08fc89ac300,5,1.0,0.6790907916488533,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0018.jpg
doc_animal_image_f5002fa14cc5,5,1.0,0.6743657695182426,animal,image,animal-photo,data/animal-photo/e83db30d29f7063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg
doc_animal_image_d801754152fb,5,1.0,0.6693044193948603,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0005.jpg
doc_animal_image_d34fee8adac2,5,1.0,0.668509065387455,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0017.jpg
doc_car_image_89cdbc66c8a1,5,1.0,0.6649091007222587,car,image,car-photo,data/car-photo/PMD-car_photo-0006.jpg
doc_animal_image_42ca83790b57,5,1.0,0.6645293910002695,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0002.jpg
doc_animal_image_c87878c0d075,5,1.0,0.6642267109153637,animal,image,animal-photo,data/animal-photo/OIP--jr8OiL18jgRMtRJts69ugHaFj.jpeg
doc_animal_image_b49204fcf70e,5,1.0,0.6640701709118911,animal,image,animal-photo,data/animal-photo/e030b20a20e90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_animal_image_49b9ae0ae71a,5,1.0,0.6610101781569194,animal,image,animal-photo,data/animal-photo/5.jpeg
doc_animal_image_e64f30dc7bc1,5,0.998519992799428,0.6555917820108145,animal,image,animal-photo,data/animal-photo/e030b2092be90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_food_image_301d473d88b5,5,1.0,0.6549712009611219,food,image,food-photo,data/food-photo/PMD-food_photo-0007.jpg
doc_animal_image_0a1ef3d73d91,5,1.0,0.6517718244828227,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0009.jpg
doc_animal_image_afb5962641c3,5,1.0,0.6508073789753006,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0010.jpg
doc_animal_image_8b7cf0da7632,5,1.0,0.6380132852361804,animal,image,animal-photo,data/animal-photo/OIP--1hNp1smpwT06GTxZbUVwgHaFi.jpeg
doc_animal_image_9efff2895a5d,5,1.0,0.6376908665716203,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0019.jpg
doc_animal_image_c8d8e0207098,5,1.0,0.634083924782153,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0020.jpg
doc_animal_image_99c5dc5e8c43,5,1.0,0.6302811253468827,animal,image,animal-photo,data/animal-photo/e032b10b2df21c22d2524518b7444f92e37fe5d404b0144390f8c07aa5ecb6_640.jpg
doc_food_image_fd148d5aa82d,5,0.99737680434999,0.6265395671840794,food,image,food-photo,data/food-photo/PMD-food_photo-0011.jpg
doc_food_image_49f189536297,5,0.9545894452709394,0.6250490496936074,food,image,food-photo,data/food-photo/PMD-food_photo-0013.jpg
doc_car_image_3a7570a4f989,5,1.0,0.6249227211564875,car,image,car-photo,data/car-photo/PMD-car_photo-0007.jpg
doc_car_image_fa780873f1d5,5,1.0,0.6231511407610926,car,image,car-photo,data/car-photo/PMD-car_photo-0010.jpg
doc_animal_image_0528076d7968,5,0.9224015148028643,0.6165420613490684,animal,image,animal-photo,data/animal-photo/e030b2092ce90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg
doc_car_image_53459581b08b,5,0.9563679929109847,0.6123243256279931,car,image,car-photo,data/car-photo/PMD-car_photo-0011.jpg
doc_animal_image_b121241fe13e,5,0.9824780789555289,0.6102541237749879,animal,image,animal-photo,data/animal-photo/e83cb00a2ef1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg
doc_animal_image_f998fe48be2a,5,1.0,0.6084447299132467,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0023.jpg
doc_food_image_9045be02ce02,5,1.0,0.6078899619497882,food,image,food-photo,data/food-photo/PMD-food_photo-0005.jpg
doc_food_image_fb265dfaaac4,5,1.0,0.6074135291395586,food,image,food-photo,data/food-photo/PMD-food_photo-0006.jpg
doc_animal_image_94fdac3847c9,5,1.0,0.6047156916855124,animal,image,animal-photo,data/animal-photo/e83cb00a2ef1083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg
doc_food_image_9e04f01d4df1,5,1.0,0.6008271751792098,food,image,food-photo,data/food-photo/PMD-food_photo-0009.jpg
doc_animal_image_e33c0fd621cd,5,0.8604367448716231,0.5957023556132026,animal,image,animal-photo,data/animal-photo/OIP-0FHHBZQRsahkBa3TGgOA1QHaE8.jpeg
doc_car_image_f3d33926bfe8,5,1.0,0.5947190496192196,car,image,car-photo,data/car-photo/PMD-car_photo-0009.jpg
doc_car_image_13664156d369,5,1.0,0.5944617558204883,car,image,car-photo,data/car-photo/PMD-car_photo-0005.jpg
doc_car_image_7e6fe4eabd00,5,1.0,0.593917318714573,car,image,car-photo,data/car-photo/PMD-car_photo-0004.jpg
doc_car_image_621beae2c456,5,0.9300622673173998,0.592769935713452,car,image,car-photo,data/car-photo/PMD-car_photo-0002.jpg
doc_animal_image_10d1d4449c11,5,1.0,0.5893117398771368,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0021.jpg
doc_food_image_c666991c9d62,5,0.9466510518461436,0.5878038974336015,food,image,food-photo,data/food-photo/PMD-food_photo-0004.jpg
doc_car_image_64cf9f745eeb,5,0.9481294274111904,0.5740181522090964,car,image,car-photo,data/car-photo/PMD-car_photo-0013.jpg
doc_animal_image_82c25779eb3c,5,1.0,0.5708660894957345,animal,image,animal-photo,data/animal-photo/OIP--2wbTZUIHhYse3zlp1S4WQHaJ3.jpeg
doc_animal_image_e7de8a27a2ba,5,0.9479694158311803,0.5687354872497961,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0003.jpg
doc_car_image_ccd3412c16d6,5,0.9235846450324956,0.568429038375048,car,image,car-photo,data/car-photo/PMD-car_photo-0001.jpg
doc_car_image_4be0b651b9ae,5,1.0,0.5666796610579032,car,image,car-photo,data/car-photo/PMD-car_photo-0015.jpg
doc_food_image_09a8259c6815,5,0.8912777438071409,0.5616223885760466,food,image,food-photo,data/food-photo/PMD-food_photo-0002.jpg
doc_food_image_a943b2be3cb3,5,0.8869674285367809,0.5481318744437382,food,image,food-photo,data/food-photo/PMD-food_photo-0001.jpg
doc_food_image_08d0cd02cd68,5,0.9981347443898596,0.5467433725957023,food,image,food-photo,data/food-photo/PMD-food_photo-0010.jpg
doc_food_image_1447abcd2f12,5,0.8196435035845805,0.5396642544000925,food,image,food-photo,data/food-photo/PMD-food_photo-0014.jpg
doc_animal_image_1c57a2103d4f,5,0.9985629646790768,0.5329526340102144,animal,image,animal-photo,data/animal-photo/PMD-pet_photo-0008.jpg
doc_food_image_08fcd29ea2be,5,0.9200533767160108,0.5259666388610504,food,image,food-photo,data/food-photo/PMD-food_photo-0008.jpg
doc_food_image_509a23834783,5,0.8485089202495966,0.5241760199360981,food,image,food-photo,data/food-photo/PMD-food_photo-0015.jpg
doc_car_image_e023bf5bde91,5,0.8799598211260743,0.5203633508022462,car,image,car-photo,data/car-photo/PMD-car_photo-0003.jpg
doc_animal_image_e838d3a2ecc5,5,0.8329639230395086,0.515181056981119,animal,image,animal-photo,data/animal-photo/OIP---sK_NCo5VFiDavIY-pUdgHaFB.jpeg
doc_food_image_b73c2efe0c3f,5,0.8774333569908477,0.5092383873841844,food,image,food-photo,data/food-photo/PMD-food_photo-0012.jpg
doc_car_image_40922ba90176,5,0.9813036559837061,0.5052239542863807,car,image,car-photo,data/car-photo/PMD-car_photo-0008.jpg
doc_car_image_3535907ded9e,5,0.977278210586526,0.48826063420328275,car,image,car-photo,data/car-photo/PMD-car_photo-0012.jpg
doc_food_image_9ad12b6e9af5,5,0.8414265908630711,0.4874041198398141,food,image,food-photo,data/food-photo/PMD-food_photo-0003.jpg
doc_receipt_image_d9b0f78a1c5e,6,1.0,0.7204860307863714,receipt,image,receipt-photo,data/receipt-photo/1009-receipt.jpg
doc_receipt_image_b9650aab683e,6,0.9836564737295921,0.7146130587969255,receipt,image,receipt-photo,data/receipt-photo/1012-receipt.jpg
doc_receipt_image_a55ef7f17177,6,0.9884051125858635,0.7100951637852769,receipt,image,receipt-photo,data/receipt-photo/1005-receipt.jpg
doc_receipt_image_5c7b97b783b7,6,0.9997528144343122,0.706324767210841,receipt,image,receipt-photo,data/receipt-photo/1020-receipt.jpg
doc_receipt_image_71c1a562a437,6,1.0,0.700438795679921,receipt,image,receipt-photo,data/receipt-photo/1019-receipt.jpg
doc_receipt_image_fd5819de17d5,6,1.0,0.6980052584590627,receipt,image,receipt-photo,data/receipt-photo/1000-receipt.jpg
doc_receipt_image_34b25b8dd505,6,0.9703829560630608,0.689016244276798,receipt,image,receipt-photo,data/receipt-photo/1003-receipt.jpg
doc_receipt_image_5c8533785758,6,0.9782608359684175,0.6865141435685511,receipt,image,receipt-photo,data/receipt-photo/1001-receipt.jpg
doc_receipt_image_d6700878ae7d,6,0.9795134149638739,0.6857741708263546,receipt,image,receipt-photo,data/receipt-photo/1008-receipt.jpg
doc_receipt_image_f7f942b79ae3,6,0.9782608359684175,0.6848804707307403,receipt,image,receipt-photo,data/receipt-photo/1016-receipt.jpg
doc_receipt_image_cb801364a6bb,6,0.9497162253920949,0.6699464897523097,receipt,image,receipt-photo,data/receipt-photo/1004-receipt.jpg
doc_receipt_image_c120791fcc09,6,0.9678253804646316,0.6673246364091912,receipt,image,receipt-photo,data/receipt-photo/1013-receipt.jpg
doc_receipt_image_7f9a0f32382a,6,0.9469956587369859,0.6663446901154589,receipt,image,receipt-photo,data/receipt-photo/1014-receipt.jpg
doc_receipt_image_46c1a92092b9,6,0.9728445493843912,0.6660632757516106,receipt,image,receipt-photo,data/receipt-photo/1006-receipt.jpg
doc_receipt_image_554387b53814,6,0.9417984211748051,0.6598747736089161,receipt,image,receipt-photo,data/receipt-photo/1007-receipt.jpg
doc_receipt_image_52c23e545bad,6,0.9678130107479618,0.6587128786217202,receipt,image,receipt-photo,data/receipt-photo/1010-receipt.jpg
doc_receipt_image_437631a9c6a5,6,0.9583629786024663,0.63139789664602,receipt,image,receipt-photo,data/receipt-photo/1002-receipt.jpg
